prosto	prościutko
prościutko	prościuteńko
głupi	kretyński|debilny|durny|idiotyczny
głupio	kretyńsko|debilnie|durno|durnie|idiotycznie|po kretyńsku
głupawy|przygłupi	głupi
ciepluchno|ciepluśko	cieplusieńko|ciepluteńko
ciepluchno|ciepluśko	gorąco
nowiutki|nowiuśki|nowiusi	nowiuteńki|nowiusieńki
nienowy	stary
ciepluchny|ciepluśki	cieplusieńki|ciepluteńki
głupio	kretyńsko|idiotycznie|durno|durnie|debilnie|durnowato
starawy	starczy|stary
płytko	płyciutko
głupawo|przygłupio	głupio
płytko	płyciutko
płytko	płyciutko
niestary	starawy
płytki	płyciutki
płytko	płyciutko
młodziuteńki|młodziusieńki	młodziutki|młodziuchny
delikatny	delikatniutki
delikatny	delikatniutki
delikatny|łagodny	delikatniutki
delikatny|łagodny|lekki	delikatniutki
kozacki	przekozacki
łagodny	pikantny
łagodnie	pikantnie
miękki	mięciutki
spokojny	spokojniutki
spokojnie	spokojniutko
spokojnie	spokojniutko
malutki|tyci	mały|niewielki|nieduży
malutki	maleńki|malusi
malutki	maleńki|malusi
maleńki|malusi	malutki
maleńki|malusi	malusieńki|maluteńki
malusieńki|maluteńki	maleńki|malusi
malusieńki|maluteńki	maleńki|malusi
malusieńki|maluteńki	maleńki|malusi
malusieńki|maluteńki	maleńki|malusi
malutki|tyci	mały
malutki	mały
kozacko	przekozacko
malutko|tycio	mało
maciupeńki	maciupki
smutno|smutnie	smutnawo
smutno|smutnie	smutnawo
maciupeńko	maciupko
smutno	smutnawo
półprzytomny	nieprzytomny|bezprzytomny|nieświadomy
czysty	czyściutki
gładziutko|leciutko	leciuteńko
gładko|lekko	gładziutko|leciutko
nieostry|przytępiony	tępy
łagodny|nieostry	podostry
niesłony	słonawy
nowocześnie	supernowocześnie
względnie	nieźle|niekiepsko
czyściutko	czyściuteńko
czyściutki	czyściuchny
czyściutki	czyściuchny|czyściuteńki
czyściutki	czyściuchny
czyściutki	czyściuchny
czyściutki	czyściuchny
czyściutki	czyściuteńki|czyściuchny
czarniutko	czarniusieńko
czarniutko	czarniuteńko
czarniutko	czarniusieńko|czarniuteńko
czarniutki	czarniusieńki
dusznawy	duszny
dusznawo	duszno
częściej	najczęściej
czyściutki	czyściuteńki|czyściuchny
czyściutko	czyściuteńko
chudy	chudziutki
chudziutki	chudziuteńki
czysto	czyściutko
czysty	czyściutki
czyściutki	czyściuteńki
czyściutko	czyściuteńko
czyściutki	czyściuteńki
czyściutko	czyściuteńko
czyściutko	czyściuteńko
czyściutki	czyściuchny
czyściutki	czyściuteńki|czyściuchny
czyściutki	czyściuchny
czyściutki	czyściuteńki|czyściuchny
czyściutki	czyściuchny
oliwkowozielonkawy	oliwkowozielony|oliwkowy|zielonooliwkowy
żółtawozielonkawy|zielonkawożółtawy	żółtawozielony
drobniutki	drobny
drobniutki	drobny
drobniuteńki|drobniusieńki	drobniutki
drobniuteńki|drobniusieńki	drobniutki
drobny	drobniutki
głupio	durnie|debilnie|kretyńsko|idiotycznie
supernowocześnie	ultranowocześnie
mięciuchno	mięciusieńko
miękki	mięciutki
leciuteńko	gładziusieńko
lekki	ciężkawy|przyciężki
lekko	ciężkawo|przyciężko
lekki	ciężkawy|przyciężki
konserwatywny	ultrakonserwatywny
konserwatywny	ultrakonserwatywny
konserwatywny	ultrakonserwatywny
obojętny	dobroczynny
na zimno|na chłodno	na letnio
do czysta	czyściutko
z wysoka	z wyższa
z wysoka	z wyższa
gęsto|na gęsto	gęściutko
drugorzędny	ważny|istotny|znaczący
na letnio	na ciepło
drogawy	niedrogi|tani
miękko	mięciutko
miękko	mięciusieńko
brzydki	arcybrzydki
podrzędny	trzeciorzędny
podrzędny	incydentalny
podrzędnie	incydentalnie
kiepskawo	kiepsko|marnie|licho
kiepskawo	marnie|marno|kiepsko
kiepskawo	kiepsko|słabo|licho
kiepskawo	marnie|kiepsko|słabo
kiepskawy	kiepski|słaby|niemocny
kiepskawy	marny|kiepski
kiepskawy	marny|kiepski|słaby
dzielny	arcydzielny
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki|kiepściutki|słabieńki
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki
słabiuchny	słabiutki|słabieńki
słabiuchny	słabiutki|słabieńki
pustawy	pusty|puściuteńki|puściutki
pustawo	pusto|puściuteńko
pustawy	pusty|próżny|nienapełniony
pustawo	pusto|puściuteńko
pustawy	pusty
pustawy	pusty
pustawy	pusty
wątły|słaby	mocny
wątlutki|słabiutki	wątły|słaby
słabo|wątle|wątło	słabiutko|słabieńko|wątlutko
blisko	bliziutko
ciemnawy	ciemny|podejrzany|mętny|niejasny|niewyraźny
rad	życzliwy
smutnawo	niemrawo|niemrawie
smutnawo	niewesoło
śliczny	prześliczny
ślicznie	prześlicznie
śliczny	śliczniutki
ślicznie	śliczniutko
słodkawo	słodko
nienawistnie	niechętnie
krótki|cienki|chudy	króciutki|chudziutki|cieniutki|cieniuśki
chudy	chudziutki
chudziutki	chudziuteńki
wybitny	genialny
chudziutki	chudziuteńki
chudo	chudziutko
chudzieńki|chudziusi	chudziusieńki
chudziutki	chudziuteńki
chudzieńki|chudziusi	chudziusieńki
chudzieńki|chudziusi	chudziusieńki
chudzieńki|chudziusi	chudziusieńki
chudzieńki|chudziusi	chudziusieńki
chudzieńki|chudziusi	chudziusieńki
chudzieńki|chudziusi	chudziusieńki
chudawy	chudy
chudawy	chudy
chudawy	chudy
chudawy	chudy
chudawy	chudy
chudawy	chudy
chudawy	chudy|nietłusty
chudawy	krótki|cienki|chudy
chudawy	chudy
cienki	cieniutki|cieniuśki
cienko	cieniutko
cieniutki|cieniuśki	cieniuteńki|cieniusieńki
cieniutko	cieniuteńko|cieniusieńko
cieniutko	cienko
cieniutko	cieniuteńko|cieniusieńko
gęstawy	gęsty
gęstawy	gęsty
gęstawy	gęsty
gęstawo	gęsto
gęstawo	gęsto
gęstawo	gęsto
gęstawo	gęsto
jaśniuteńki	przejasny
jaśniutki	jaśniuteńki
głupawy|przygłupi	głupi
głupawy|przygłupi	głupi
głupawo|przygłupio	głupio
głupi	durny|durnowaty|debilny|debilowaty|kretyński|idiotyczny
głupi	durny|debilny|kretyński|idiotyczny
chłodno	chłodnawo
zimno	chłodno
chłodnawy	chłodny|zimny
chłodnawy	chłodny
cieplusieńki|ciepluteńki	gorący
debilowaty	debilny|kretyński
miękki	mięciutki
miękki	mięciutki
miękki	mięciutki
miękki	mięciutki
miękko	mięciutko
mięciutki	mięciuchny
mięciutko	mięciusieńko
brudnawy	brudny
brudnawy	brudny
brudnawy	brudny|nieczysty
brudnawy	brudny
brudnawy	brudny
krytyczny	hiperkrytyczny|superkrytyczny
średni	duży
średni	niezły
średni	niekiepski
średnio	względnie
przyciężko|ciężkawo	ciężko
wolniutki|wolniuśki	powolny|wolny
jaśniutko	jaśniuteńko
jaśniutko	jaśniuteńko
przewspaniały	arcywspaniały
jedyny	nieliczny|nieduży|niewielki
