Niekrasowa	Niekrasow	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Niekwestionowanym	niekwestionowany	adj:sg:inst:m1:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Niemcami	Niemcy	subst:pl:inst:n	11	NCOMPOS	SGJP-EXACT	NCH	CORR
Niemcom	Niemcy	subst:pl:dat:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Niemiec	Niemcy	subst:pl:gen:n	74	NCOMPOS	SGJP-EXACT	NCH	CORR
Niemnie	Niemno	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
niem	on	ppron3:sg:loc:m1:ter:akc:praep	1	NCOMPOS	NON-SGJP	CW	DIAL
Niepokalanej	Niepokalana	subst:sg:dat:f	1	NCOMPOS	NON-SGJP	PN	CORR
nieprzyjacioły	nieprzyjaciel	subst:pl:acc:m3	1	NCOMPOS	NON-SGJP	CW	DIAL
Niewiadowem	Niewiadowo	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	PN	CORR
niewykwalifikowanych	niewykwalifikowany	adj:pl:gen:m1:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Ninie	Nina	subst:sg:dat:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Nisku	Nisko	subst:sg:loc:n	3	NCOMPOS	SGJP-EXACT	NCH	CORR
no	na	prep:acc	1	NCOMPOS	NON-SGJP	CW	DIAL
non-stop	nonstop	adv	1	NCOMPOS	NON-SGJP	CW	CORR
Nowosądeckiego	Nowosądeckie	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Nowosybirska	Nowosybirsk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Nowotką	Nowotko	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Nowotki	Nowotko	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Obrytem	Obryte	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
O'Connorów	O'Connor	subst:pl:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
ocy	oko	subst:pl:acc:n	1	NCOMPOS	NON-SGJP	CW	DIAL
Oczka	Oczek	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Odessie	Odessa	subst:sg:loc:f	3	NCOMPOS	SGJP-EXACT	NCH	CORR
odzywa	odezwać	fin:sg:ter:perf	1	NCOMPOS	NON-SGJP	CW	CORR
O’Donellowie	O’Donell	subst:pl:nom:m1	1	NCOMPOS	NON-SGJP	PN	CORR
O'Gorcka	O'Goreck	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
O'Gorckowi	O'Goreck	subst:sg:dat:m1	1	NCOMPOS	NON-SGJP	PN	CORR
OIT-cie	OIT	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	COMPD	CORR
Okocimia-2	Okocim-2	subst:sg:gen:m3	3	NCOMPOS	NON-SGJP	PN	CORR
Okocimiem-2	Okocim-2	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Ola	Olo	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Olecku	Olecko	subst:sg:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Olsztyńskiem	Olsztyńskie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Olszynkach	Olszynki	subst:pl:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Omska	Omsk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
onanji	onanja	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	DIAL
oneż	on	ppron3:pl:nom:f:ter:akc:npraep	1	NCOMPOS	NON-SGJP	CW	DIAL
ooo	o	interj	7	NCOMPOS	NON-SGJP	NEOL	CORR
Ooo	o	interj	7	NCOMPOS	NON-SGJP	NEOL	CORR
Opatowem	Opatów	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Opavie	Opava	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Opavy	Opava	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
opinję	opinia	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Opolskiem	Opolskie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
optykam	optykać	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	NEOL	CORR
Oranie	Oran	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Orlenie	Orlen	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Orońsku	Orońsko	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Osie	Os	subst:sg:voc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Osika	Osik	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Ostrawą	Ostrawa	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	CORR
Ostrowską	Ostrowska	subst:sg:acc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
OŚKi	OŚKa	subst:sg:gen:f	1	NCOMPOS	SGJP-BTH-LOWER	ACRO	CORR
ośmio-	ośmioletni	adj:sg:acc:m2:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Otwockiem	Otwock	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Ozorkowa	Ozorków	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Paczkowa	Paczków	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
palcyma	palec	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	CW	DIAL
Palla	Pall	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Panina	Panin	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Panka	Pank	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Paranie	Parana	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
passus	pasus	subst:sg:nom:m3	1	NCOMPOS	NON-SGJP	CW	CORR
Pawłowa	Pawłów	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Pawłowie	Pawłowo	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Peweksów	Pewex	subst:pl:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Peweks	Pewex	subst:sg:nom:m3	2	NCOMPOS	NON-SGJP	PN	CORR
Peweksu	Pewex	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Pękali	Pękala	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Pielę	Piela	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Pieniężna	Pieniężno	subst:sg:gen:n	2	NCOMPOS	NON-SGJP	PN	CORR
pięcio-	pięciolatek	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	CW	CORR
pijarowych	PR-owy	adj:pl:loc:m3:pos	1	NCOMPOS	NON-SGJP	NEOL	CORR
Pińska	Pińsk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Piotrowi	Piotr	subst:sg:dat:m1	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Piotrowskiej	Piotrowska	subst:sg:dat:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
PIPu	PIP	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	ACRO	CORR
PiS-uarami	PiS-uar	subst:pl:inst:m1	1	NCOMPOS	NON-SGJP	COMPD	CORR
Placydzie	Placyda	subst:sg:dat:f	1	NCOMPOS	NON-SGJP	PN	CORR
plaisir	plasir	xxx	1	NCOMPOS	NON-SGJP	EXT	CORR
Płocka	Płock	subst:sg:gen:m3	9	NCOMPOS	SGJP-EXACT	NCH	CORR
Płockiem	Płock	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Płocku	Płock	subst:sg:loc:m3	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Płońska	Płońsk	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Płońsku	Płońsk	subst:sg:loc:m3	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Płoszczadi	Płoszczad	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	EXT	CORR
Podlaskiej	Podlaska	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
podom	podać	fin:sg:pri:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
Pola	Pol	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Pola	Pol	subst:sg:gen:m1	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Polic	Police	subst:pl:gen:n	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Polka	Polek	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Polkiem	Polek	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Polowi	Pol	subst:sg:dat:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Polską	Polska	subst:sg:inst:f	20	NCOMPOS	SGJP-EXACT	NCH	CORR
POLSKI	Polska	subst:sg:gen:f	2	NCOMPOS	SGJP-LMM-CAPITAL	NCH	CORR
Polski	Polska	subst:sg:gen:f	373	NCOMPOS	SGJP-EXACT	NCH	CORR
Polsko	Polska	subst:sg:voc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
polujo	polować	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Pomrocznej	Pomroczna	subst:sg:loc:f	2	NCOMPOS	NON-SGJP	PN	CORR
Ponckich	Poncka	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Poniatowską	Poniatowska	subst:sg:inst:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Popowskiej	Popowska	subst:sg:dat:f	1	NCOMPOS	NON-SGJP	PN	CORR
Popowskiej	Popowska	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
pop-rocku	pop-rock	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	NEOL	CORR
Porcie	Porta	subst:sg:dat:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Portalupomorza.pl	Portalpomorza.pl	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	WEB	CORR
Porty	Porta	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Potylicową	Potylicowa	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	CORR
powiedzioł	powiedzieć	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
powiniennem	powinien	winien:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	TERR
Powno	pewno	qub	1	NCOMPOS	NON-SGJP	CW	DIAL
Poznania	Poznań	subst:sg:gen:m3	28	NCOMPOS	SGJP-EXACT	NCH	CORR
Poznaniem	Poznań	subst:sg:inst:m3	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Poznaniu	Poznań	subst:sg:loc:m3	58	NCOMPOS	SGJP-EXACT	NCH	CORR
Poznańskiem	Poznańskie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
pozwoloć	pozwolić	inf:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
Pożarowem	Pożarowo	subst:sg:inst:n	1	NCOMPOS	NON-SGJP	PN	CORR
praprawnuczka	praprawnuczek	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	NEOL	CORR
privę	priva	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	NEOL	CORR
Prusów	Prusy	subst:pl:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
przed-	przedwojenny	adj:pl:loc:n:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Przemyka	Przemyk	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Przemyśla	Przemyśl	subst:sg:gen:m3	4	NCOMPOS	SGJP-EXACT	NCH	CORR
przepracowani	przepracowany	adj:pl:nom:m1:pos	1	NCOMPOS	NON-SGJP	CW	CORR
Przeworsku	Przeworsk	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Przybory	Przybora	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
przychały	przyjechać	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
przychylnem	przychylny	adj:sg:inst:n:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
pseudo-	pseudo	qub	1	NCOMPOS	NON-SGJP	CW	CORR
Psychedelikiem	Psychedelic	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Pucka	Puck	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Puławską	Puławska	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	CORR
Pułtuska	Pułtusk	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Pułtusku	Pułtusk	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
punk-rocka	punk-rock	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Puszona	Puszon	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	CORR
pyto	pytać	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
quasi-mocarstwowej	quasi-mocarstwowy	adj:sg:gen:f:pos	1	NCOMPOS	NON-SGJP	NEOL	CORR
Rabce	Rabka	subst:sg:loc:f	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Rabie	Raba	subst:sg:loc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Raciborzu-Markowicach	Racibórz-Markowice	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Radlinie	Radlin	subst:sg:loc:m3	2	NCOMPOS	NON-SGJP	PN	CORR
Radomska	Radomsko	subst:sg:gen:n	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Radomsku	Radomsko	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Radomsku	Radomsko	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
radościo	radość	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	DIAL
Rakowem	Raków	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
RAPu	RAP	subst:sg:gen:m3	1	NCOMPOS	SGJP-BTH-LOWER	ACRO	CORR
Rathaya	Rathay	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Reja	Rej	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Reja	Rej	subst:sg:gen:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Remy	Rema	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Renégo	René	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Renému	René	subst:sg:dat:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Reska	Resko	subst:sg:gen:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
rki	autorka	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	CORR
Rock’N’Roll	rock'n'roll	subst:sg:nom:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Rogożyna	Rogożyn	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Romie	Roma	subst:sg:dat:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Rostowem	Rostów	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Rota	Rot	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
rozumicie	rozumiecie	fin:pl:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Różyca	Różyc	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	PN	CORR
Rucianem-Nidzie	Ruciane-Nida	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Rucianem	Ruciane	subst:sg:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Rudna	Rudno	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Rudnie	Rudno	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	PN	CORR
Rusi	Ruś	subst:sg:gen:f	3	NCOMPOS	SGJP-EXACT	NCH	CORR
Rusi	Ruś	subst:sg:loc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Rysia	Rysio	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Rysiowi	Rysio	subst:sg:dat:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Rysiu	Rysio	subst:sg:voc:m1	2	NCOMPOS	SGJP-EXACT	NCH	CORR
R. P.	R.P.	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	ACRO	CORR
Sadowskiej	Sadowska	subst:sg:gen:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Samborze	Sambor	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Samotrzeciej	Samotrzecia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Sandry	Sandra	subst:sg:gen:f	4	NCOMPOS	SGJP-EXACT	NCH	CORR
sanpietrini	sanpietrino	subst:pl:nom:m1	1	NCOMPOS	NON-SGJP	EXT	CORR
Sarasatego	Sarasati	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Saudyjskiej	Saudyjska	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Saxsofonista	Saxofonista	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Sądzi	Sądzia	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Schielkego	Schielke	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
szczotami	szczota	subst:pl:inst:f	1	NCOMPOS	NON-SGJP	CW	CORR
scyre	szczery	adj:pl:nom:f:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
second-handach	second-hand	subst:pl:loc:m3	1	NCOMPOS	NON-SGJP	NEOL	CORR
seks-maniaka	seks-maniak	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	NEOL	CORR
Sekwoi	Sekwoia	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
serbo-chorwackimi	serbo-chorwacki	adj:pl:inst:f:pos	1	NCOMPOS	NON-SGJP	PN	CORR
serdako-suknię	serdako-suknia	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	NEOL	CORR
shareware'owym	shareware'owy	adj:sg:loc:m2:pos	1	NCOMPOS	NON-SGJP	COMPD	CORR
siama	sam	adj:sg:nom:f:pos	3	NCOMPOS	NON-SGJP	CW	DIAL
Sieradzkiego	Sieradzkie	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Sieradzkiem	Sieradzkie	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Sierockiego	Sierockie	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Silonego	Silone	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Skarżyska-Kamiennej	Skarżysko-Kamienna	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Skarżyska	Skarżysko	subst:sg:gen:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Skarżyskiem	Skarżysko	subst:sg:inst:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Skarżysku	Skarżysko	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Składowej	Składowy 	adj:sg:loc:f:pos	1	NCOMPOS	SGJP-BTH-LOWER	NCH	CORR
SKM-ek	SKM-ka	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	COMPD	CORR
Sławna	Sławno	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Słonecznej	Słoneczna	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Słupi	Słupia	subst:sg:loc:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Słupska	Słupsk	subst:sg:gen:m3	8	NCOMPOS	SGJP-EXACT	NCH	CORR
Słupskiem	Słupsk	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Słupsku	Słupsk	subst:sg:loc:m3	8	NCOMPOS	SGJP-EXACT	NCH	CORR
służącem	służący	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	CW	DIAL
Smolenia	Smoleń	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Smoleniem	Smoleń	subst:sg:inst:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Sokolnikach	Sokolniki	subst:pl:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Sokolnik	Sokolniki	subst:pl:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Sokołowskiej	Sokołowska	subst:sg:dat:f	1	NCOMPOS	SGJP-EXACT	NCH	CORR
som	być	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Sophią	Sophia	subst:sg:inst:f	2	NCOMPOS	NON-SGJP	PN	CORR
spóźnią	spóźniać	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	CORR
spytoł	spytać	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
S-Rejestrów	S-Rejestr	subst:pl:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
SS-Standartenführera	SS-Standartenführer	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
SS-Standartenführerem	SS-Standartenführer	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Stanisławowi	Stanisław	subst:sg:dat:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Starejwsi	Starawieś	subst:sg:loc:f	1	NCOMPOS	NON-SGJP	PN	CORR
Starkego	Starke	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Starobielska	Starobielsk	subst:sg:gen:m3	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Starobielsku	Starobielsk	subst:sg:loc:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Stefanją	Stefanja	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	PN	DIAL
Stłuces	stłuc	fin:sg:sec:perf	1	NCOMPOS	NON-SGJP	CW	DIAL
stranieri	straniero	subst:pl:gen:m1	1	NCOMPOS	NON-SGJP	EXT	CORR
Strzegowa	Strzegów	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Strzelcach	Strzelce	subst:pl:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Strzelna	Strzelno	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
strzygonia	strzygoń	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	NEOL	CORR
Styki	Styka	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Suchego	Suche	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Suliborzem	Sulibórz	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	PN	CORR
suxx	suck	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	NEOL	CORR
Szałym	Szałe	subst:sg:loc:n	2	NCOMPOS	NON-SGJP	PN	CORR
Szczecina	Szczecin	subst:sg:gen:m3	23	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczecinem	Szczecin	subst:sg:inst:m3	4	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczecinie	Szczecin	subst:sg:loc:m3	31	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczecinka	Szczecinek	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczecinkiem	Szczecinek	subst:sg:inst:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczepana	Szczepan	subst:sg:acc:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczepana	Szczepan	subst:sg:gen:m1	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczytna	Szczytno	subst:sg:gen:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Szczytnej	Szczytna	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
Szczytnie	Szczytno	subst:sg:loc:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
szkockiej	szkocka	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	NEOL	CORR
szmera	szmer	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	NEOL	CORR
Szoty	Szota	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
Sztukamy	stukać	fin:pl:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DIAL
Szukały	Szukała	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
ś	być 	aglt:sg:sec:imperf:nwok	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Śląska	Śląsk	subst:sg:gen:m3	16	NCOMPOS	SGJP-EXACT	NCH	CORR
Śląsku	Śląsk	subst:sg:loc:m3	39	NCOMPOS	SGJP-EXACT	NCH	CORR
ślunsku	śląski	adjp	1	NCOMPOS	NON-SGJP	CW	DIAL
śta	być	aglt:pl:sec:imperf:nwok	1	NCOMPOS	NON-SGJP	CW	DIAL
Świeciem	Świecie	subst:sg:inst:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Świecka	Świecko	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	PN	CORR
Świecku	Świecko	subst:sg:loc:n	3	NCOMPOS	NON-SGJP	PN	CORR
Świeradowa-Zdroju	Świeradów-Zdrój	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	PN	CORR
świeżem	świeży	adj:sg:loc:n:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
Taftem	Taft	subst:sg:inst:m1	1	NCOMPOS	NON-SGJP	PN	CORR
tak	tak 	adv:pos	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Tarnowskiej	Tarnowska	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	CORR
taż	toż	qub	1	NCOMPOS	NON-SGJP	CW	DIAL
Taż	toż	qub	1	NCOMPOS	NON-SGJP	CW	DIAL
tem	to	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	CW	DIAL
tera	teraz	adv	5	NCOMPOS	NON-SGJP	CW	DIAL
tera	teraz	adv:pos	1	NCOMPOS	NON-SGJP	CW	DIAL
tero	teraz	adv	2	NCOMPOS	NON-SGJP	CW	DIAL
Tewji	Tewje	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	CORR
tic-taki	tic-tac	subst:pl:acc:m2	1	NCOMPOS	NON-SGJP	PN	CORR
tłumokomi	tłumok	subst:pl:inst:m1	2	NCOMPOS	NON-SGJP	CW	DIAL
Tobolsku	Tobolsk	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	CORR
Tolkmicka	Tolkmicko	subst:sg:gen:n	2	NCOMPOS	SGJP-EXACT	NCH	CORR
Tolkmicku	Tolkmicko	subst:sg:loc:n	1	NCOMPOS	SGJP-EXACT	NCH	CORR
Tomaszowa	Tomaszów	subst:sg:gen:m3	1	NCOMPOS	SGJP-EXACT	NCH	CORR
